"keyword","cluster","intent","target_url","primary_channel","display_audience","notes"
"which local company handles emergency plumbing in twickenham","twickenham conversational","informational","https://prestigeflow.co.uk/areas/twickenham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in watford","watford conversational","informational","https://prestigeflow.co.uk/areas/watford","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in west london","west-london conversational","informational","https://prestigeflow.co.uk/areas/west-london","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in west wickham","west-wickham conversational","informational","https://prestigeflow.co.uk/areas/west-wickham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in weybridge","weybridge conversational","informational","https://prestigeflow.co.uk/areas/weybridge","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in wimbledon","wimbledon conversational","informational","https://prestigeflow.co.uk/areas/wimbledon","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in winchester","winchester conversational","informational","https://prestigeflow.co.uk/areas/winchester","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in windsor","windsor conversational","informational","https://prestigeflow.co.uk/areas/windsor","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in woking","woking conversational","informational","https://prestigeflow.co.uk/areas/woking","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in wokingham","wokingham conversational","informational","https://prestigeflow.co.uk/areas/wokingham","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"which local company handles emergency plumbing in worthing","worthing conversational","informational","https://prestigeflow.co.uk/areas/worthing","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
"who fixes blocked drains in london","conversational qna","transactional","https://prestigeflow.co.uk/services/drainage","seo+llm+search_ads","mobile emergency users","direct answer candidate"
"who offers same day drainage services in abbots langley","abbots-langley conversational","informational","https://prestigeflow.co.uk/areas/abbots-langley","seo_content+llm","voice search and assistant users","conversational topic mapped to local landing page"
